Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-04-08 00:00:00-05:00,0.05834089722427642,0.05994650833422113,0.05834089722427642,0.058876100927591324,10252800,0.0,0.0
1986-04-09 00:00:00-05:00,0.05887608885253194,0.06048169963317751,0.05887608885253194,0.05994649603962898,12153600,0.0,0.0
1986-04-10 00:00:00-05:00,0.059946475286224925,0.061016882102748304,0.058876068469701545,0.06048167869448662,13881600,0.0,0.0
1986-04-11 00:00:00-05:00,0.06101690742901875,0.06262313391398575,0.06101690742901875,0.06155211105942726,17222400,0.0,0.0
1986-04-14 00:00:00-05:00,0.0615521161169328,0.06262313905949321,0.0615521161169328,0.062087319791316986,12153600,0.0,0.0
1986-04-15 00:00:00-05:00,0.06208731979131698,0.06208731979131698,0.059946505093780265,0.062087319791316986,9302400,0.0,0.0
1986-04-16 00:00:00-05:00,0.06208733485558026,0.06476396947072563,0.06155213105133947,0.06422876566648483,31910400,0.0,0.0
1986-04-17 00:00:00-05:00,0.06422872991385904,0.06476393342018127,0.06422872991385904,0.06476393342018127,22003200,0.0,0.0
1986-04-18 00:00:00-05:00,0.06476390409806917,0.06476390409806917,0.062087272184714895,0.06262309104204178,21628800,0.0,0.0
1986-04-21 00:00:00-05:00,0.06262309104204178,0.06315829430604862,0.06101686565670119,0.06262309104204178,22924800,0.0,0.0
1986-04-22 00:00:00-05:00,0.06262313391398575,0.06262313391398575,0.06155211105942726,0.06155211105942726,15552000,0.0,0.0
1986-04-23 00:00:00-05:00,0.0615520732307821,0.06208727653226561,0.06101686992929859,0.06181967258453369,15609600,0.0,0.0
1986-04-24 00:00:00-05:00,0.061819697655444227,0.06904556304626665,0.06155209819316797,0.06797515600919724,62352000,0.0,0.0
1986-04-25 00:00:00-05:00,0.06851036640984229,0.07520102895423088,0.06851036640984229,0.07225740700960159,85795200,0.0,0.0
1986-04-28 00:00:00-04:00,0.07225738624595571,0.07332779308296274,0.07172156723395447,0.07279258966445923,28886400,0.0,0.0
1986-04-29 00:00:00-04:00,0.07279261861186832,0.07279261861186832,0.07011598486143725,0.07065118849277496,30326400,0.0,0.0
1986-04-30 00:00:00-04:00,0.0706511766472082,0.07118638018881224,0.06743995539758398,0.06904556602239609,30902400,0.0,0.0
1986-05-01 00:00:00-04:00,0.06904556304626665,0.06904556304626665,0.06690474897212782,0.06797515600919724,54345600,0.0,0.0
1986-05-02 00:00:00-04:00,0.06797515600919724,0.06904556304626665,0.06743995249066252,0.06797515600919724,20246400,0.0,0.0
1986-05-05 00:00:00-04:00,0.06797514699961482,0.06797514699961482,0.06743994355201721,0.06743994355201721,3254400,0.0,0.0
1986-05-06 00:00:00-04:00,0.06797515600919724,0.06904556304626665,0.06797515600919724,0.06797515600919724,9734400,0.0,0.0
1986-05-07 00:00:00-04:00,0.06797515600919724,0.06851035952773193,0.06690474897212782,0.06797515600919724,5155200,0.0,0.0
1986-05-08 00:00:00-04:00,0.06797515009326059,0.06851035356521606,0.0674399466213051,0.06851035356521606,3542400,0.0,0.0
1986-05-09 00:00:00-04:00,0.06851035952773193,0.06851035952773193,0.06797515600919724,0.06797515600919724,6076800,0.0,0.0
1986-05-12 00:00:00-04:00,0.06797515009326059,0.07011596398108251,0.06797515009326059,0.06851035356521606,10483200,0.0,0.0
1986-05-13 00:00:00-04:00,0.06851036248079205,0.06958076956400013,0.06851036248079205,0.06904556602239609,3830400,0.0,0.0
1986-05-14 00:00:00-04:00,0.06904555703717155,0.06904555703717155,0.06851035356521606,0.06851035356521606,9302400,0.0,0.0
1986-05-15 00:00:00-04:00,0.06851035356521606,0.06958076050912702,0.06851035356521606,0.06851035356521606,3801600,0.0,0.0
1986-05-16 00:00:00-04:00,0.06851036248079205,0.0706511766472082,0.06851036248079205,0.06904556602239609,11952000,0.0,0.0
1986-05-19 00:00:00-04:00,0.06904556304626665,0.06904556304626665,0.06743995249066252,0.06797515600919724,11001600,0.0,0.0
1986-05-20 00:00:00-04:00,0.06797514699961482,0.06797514699961482,0.0669047401044196,0.06743994355201721,61977600,0.0,0.0
1986-05-21 00:00:00-04:00,0.06743993281298302,0.06797513617535564,0.06636952608823776,0.06636952608823776,8092800,0.0,0.0
1986-05-22 00:00:00-04:00,0.06636952608823776,0.06690472945061039,0.06636952608823776,0.06636952608823776,4406400,0.0,0.0
1986-05-23 00:00:00-04:00,0.06636952608823776,0.06743993281298302,0.06636952608823776,0.06636952608823776,4089600,0.0,0.0
1986-05-27 00:00:00-04:00,0.06636953967739415,0.06851035356521606,0.06636953967739415,0.06851035356521606,13881600,0.0,0.0
1986-05-28 00:00:00-04:00,0.06851037396742414,0.07065118849277496,0.06851037396742414,0.07065118849277496,15523200,0.0,0.0
1986-05-29 00:00:00-04:00,0.07065118069903353,0.07332781415419722,0.07011597712673572,0.07225740700960159,45676800,0.0,0.0
1986-05-30 00:00:00-04:00,0.07279261031079987,0.07600383173262727,0.07279261031079987,0.07493342459201813,27072000,0.0,0.0
1986-06-02 00:00:00-04:00,0.07493340333847326,0.07493340333847326,0.07279258966445923,0.07279258966445923,19728000,0.0,0.0
1986-06-03 00:00:00-04:00,0.07279258966445923,0.07279258966445923,0.07172156723395447,0.07279258966445923,5011200,0.0,0.0
1986-06-04 00:00:00-04:00,0.07279261058189941,0.07332781415419722,0.07172158784362916,0.07225740700960159,4723200,0.0,0.0
1986-06-05 00:00:00-04:00,0.07225743186179112,0.07332783937454224,0.07172161251152921,0.07332783937454224,13708800,0.0,0.0
1986-06-06 00:00:00-04:00,0.07332783937454224,0.07332783937454224,0.07225743186179112,0.07332783937454224,3427200,0.0,0.0
1986-06-09 00:00:00-04:00,0.07332780522120101,0.07332780522120101,0.07011596858501434,0.07011596858501434,12672000,0.0,0.0
1986-06-10 00:00:00-04:00,0.07011596858501434,0.07011596858501434,0.06904556157081868,0.07011596858501434,3427200,0.0,0.0
1986-06-11 00:00:00-04:00,0.07011596858501434,0.07011596858501434,0.06904556157081868,0.07011596858501434,2304000,0.0,0.0
1986-06-12 00:00:00-04:00,0.07011596079000526,0.07011596079000526,0.0669047401044196,0.06743994355201721,13708800,0.0,0.0
1986-06-13 00:00:00-04:00,0.06743994355201721,0.06797514699961482,0.0669047401044196,0.06743994355201721,7891200,0.0,0.0
1986-06-16 00:00:00-04:00,0.06743995700090699,0.067975160555235,0.06636954989225097,0.06690475344657898,9590400,0.0,0.0
1986-06-17 00:00:00-04:00,0.06743995249066252,0.06904556304626665,0.06743995249066252,0.06797515600919724,13075200,0.0,0.0
1986-06-18 00:00:00-04:00,0.06797514699961482,0.06797514699961482,0.06636953665682199,0.06743994355201721,4348800,0.0,0.0
1986-06-19 00:00:00-04:00,0.06743995700090699,0.067975160555235,0.06636954989225097,0.06690475344657898,8467200,0.0,0.0
1986-06-20 00:00:00-04:00,0.06690476672377879,0.06743997038431757,0.06690476672377879,0.06717237085103989,3801600,0.0,0.0
1986-06-23 00:00:00-04:00,0.06717235302838627,0.06797515600919724,0.06583434193505841,0.06797515600919724,46195200,0.0,0.0
1986-06-24 00:00:00-04:00,0.06797514699961482,0.06851035044721243,0.0669047401044196,0.06743994355201721,14572800,0.0,0.0
1986-06-25 00:00:00-04:00,0.06743993281298302,0.06797513617535564,0.06636952608823776,0.06636952608823776,15235200,0.0,0.0
1986-06-26 00:00:00-04:00,0.066369580883448,0.06690478468768879,0.06422876566648483,0.06422876566648483,19152000,0.0,0.0
1986-06-27 00:00:00-04:00,0.06422874191446418,0.06476394552078474,0.06315833470182305,0.06369353830814362,10396800,0.0,0.0
1986-06-30 00:00:00-04:00,0.06369352931051858,0.06743995402552629,0.0631583257798032,0.06583434343338013,62352000,0.0,0.0
1986-07-01 00:00:00-04:00,0.06583434343338013,0.06583434343338013,0.06529913990266474,0.06583434343338013,47577600,0.0,0.0
1986-07-02 00:00:00-04:00,0.06583434343338013,0.06583434343338013,0.06529913990266474,0.06583434343338013,52617600,0.0,0.0
1986-07-03 00:00:00-04:00,0.06636954989225097,0.06743995700090699,0.06636954989225097,0.06690475344657898,14140800,0.0,0.0
1986-07-07 00:00:00-04:00,0.06690478468768879,0.06690478468768879,0.06422876566648483,0.06422876566648483,14054400,0.0,0.0
1986-07-08 00:00:00-04:00,0.06422870083406233,0.06422870083406233,0.062087272184714895,0.06262309104204178,14256000,0.0,0.0
1986-07-09 00:00:00-04:00,0.06262312960107068,0.06262312960107068,0.05941129244608046,0.05994649603962898,46137600,0.0,0.0
1986-07-10 00:00:00-04:00,0.05994648020036554,0.06048168365250078,0.0556648525832836,0.05834086984395981,46886400,0.0,0.0
1986-07-11 00:00:00-04:00,0.05834088525898342,0.06101690322672603,0.05834088525898342,0.05994649603962898,17395200,0.0,0.0
1986-07-14 00:00:00-04:00,0.05834088910871433,0.060481703624174,0.05834088910871433,0.05914369225502014,28598400,0.0,0.0
1986-07-15 00:00:00-04:00,0.05914368835231479,0.06101690322672603,0.05834088525898342,0.05994649603962898,13190400,0.0,0.0
1986-07-16 00:00:00-04:00,0.060481708768164444,0.06208731979131698,0.060481708768164444,0.062087319791316986,9360000,0.0,0.0
1986-07-17 00:00:00-04:00,0.062087310518934874,0.06315833330154419,0.061552106924480265,0.06315833330154419,6940800,0.0,0.0
1986-07-18 00:00:00-04:00,0.06315833470182305,0.06422874191446418,0.06155210828914759,0.06369353830814362,12326400,0.0,0.0
1986-07-21 00:00:00-04:00,0.06369353830814362,0.06476394552078474,0.06369353830814362,0.06369353830814362,3513600,0.0,0.0
1986-07-22 00:00:00-04:00,0.06369352931051858,0.06583434343338013,0.06369352931051858,0.06583434343338013,10512000,0.0,0.0
1986-07-23 00:00:00-04:00,0.06583437707920721,0.06690478468768879,0.06422876566648483,0.06422876566648483,20793600,0.0,0.0
1986-07-24 00:00:00-04:00,0.06529911936349252,0.06743993281298302,0.06529911936349252,0.06636952608823776,14140800,0.0,0.0
1986-07-25 00:00:00-04:00,0.06636954989225097,0.06743995700090699,0.06636954989225097,0.06690475344657898,20448000,0.0,0.0
1986-07-28 00:00:00-04:00,0.06690477188397553,0.06690477188397553,0.06529916077852249,0.06529916077852249,11808000,0.0,0.0
1986-07-29 00:00:00-04:00,0.06529914912710531,0.06583435273342587,0.06262313109550248,0.06369353830814362,14054400,0.0,0.0
1986-07-30 00:00:00-04:00,0.06369354117480276,0.06369354117480276,0.05941129653779323,0.06155211105942726,26409600,0.0,0.0
1986-07-31 00:00:00-04:00,0.06155212846099675,0.06208733224271418,0.061016924679279334,0.06101692467927933,15638400,0.0,0.0
1986-08-01 00:00:00-04:00,0.061016882102748304,0.06155208551101,0.059946475286224925,0.06048167869448662,12902400,0.0,0.0
1986-08-04 00:00:00-04:00,0.06048167869448662,0.06048167869448662,0.058876068469701545,0.06048167869448662,12441600,0.0,0.0
1986-08-05 00:00:00-04:00,0.06048169963317751,0.06101690322672603,0.05994649603962899,0.05994649603962898,2822400,0.0,0.0
1986-08-06 00:00:00-04:00,0.059946487096149914,0.06048169060985086,0.05834087655504706,0.05941128358244896,18316800,0.0,0.0
1986-08-07 00:00:00-04:00,0.05941130463090623,0.05994650833422113,0.05834089722427642,0.058876100927591324,3657600,0.0,0.0
1986-08-08 00:00:00-04:00,0.05887608006874801,0.06048169060985086,0.05887608006874801,0.05941128358244896,4147200,0.0,0.0
1986-08-11 00:00:00-04:00,0.060481703798610245,0.06208731468983577,0.060481703798610245,0.06155211105942726,7948800,0.0,0.0
1986-08-12 00:00:00-04:00,0.061552106924480265,0.06315833330154419,0.061552106924480265,0.06315833330154419,9993600,0.0,0.0
1986-08-13 00:00:00-04:00,0.06315833470182305,0.06369353830814362,0.06262313109550248,0.06369353830814362,6883200,0.0,0.0
1986-08-14 00:00:00-04:00,0.06369354967306945,0.06583436448034018,0.06369354967306945,0.06529916077852249,20131200,0.0,0.0
1986-08-15 00:00:00-04:00,0.06529912945994654,0.06583433290507153,0.06476392601482156,0.06556673347949982,6105600,0.0,0.0
1986-08-18 00:00:00-04:00,0.06556674097665566,0.06583434043282574,0.06476393342018127,0.06476393342018127,12787200,0.0,0.0
1986-08-19 00:00:00-04:00,0.06476393342018127,0.06503153747033343,0.06369352640753681,0.06476393342018127,20390400,0.0,0.0
1986-08-20 00:00:00-04:00,0.06476396947072563,0.06476396947072563,0.06422876566648483,0.06422876566648483,20764800,0.0,0.0
1986-08-21 00:00:00-04:00,0.06422876566648483,0.06529917327496641,0.06422876566648483,0.06422876566648483,49536000,0.0,0.0
1986-08-22 00:00:00-04:00,0.0642287404904534,0.06476394408490802,0.062087310518934874,0.06315833330154419,5760000,0.0,0.0
1986-08-25 00:00:00-04:00,0.06315833330154419,0.06315833330154419,0.062087310518934874,0.06315833330154419,2419200,0.0,0.0
1986-08-26 00:00:00-04:00,0.06315829430604862,0.06315829430604862,0.06262309104204178,0.06262309104204178,10857600,0.0,0.0
1986-08-27 00:00:00-04:00,0.06262309104204178,0.06315829430604862,0.062087272184714895,0.06262309104204178,9532800,0.0,0.0
1986-08-28 00:00:00-04:00,0.06262309104204178,0.06315829430604862,0.06262309104204178,0.06262309104204178,3427200,0.0,0.0
1986-08-29 00:00:00-04:00,0.06262315161834711,0.06315835540006454,0.059946517115844485,0.06101692467927933,25430400,0.0,0.0
1986-09-02 00:00:00-04:00,0.06101689412355182,0.06101689412355182,0.058608476014906465,0.05941128358244896,5212800,0.0,0.0
1986-09-03 00:00:00-04:00,0.05887609827275557,0.05887609827275557,0.05620007987684783,0.05780569091439247,18316800,0.0,0.0
1986-09-04 00:00:00-04:00,0.05887605260067379,0.06262309104204178,0.05887605260067379,0.06262309104204178,39427200,0.0,0.0
1986-09-05 00:00:00-04:00,0.06262314226943408,0.06529916077852249,0.06208732297379279,0.06529916077852249,26352000,0.0,0.0
1986-09-08 00:00:00-04:00,0.0652991369265035,0.06583434043282574,0.06476393342018127,0.06476393342018127,9619200,0.0,0.0
1986-09-09 00:00:00-04:00,0.06476393637194935,0.06743995402552629,0.06476393637194935,0.06583434343338013,37526400,0.0,0.0
1986-09-10 00:00:00-04:00,0.06583434043282574,0.06636954393914797,0.06476393342018127,0.06476393342018127,10886400,0.0,0.0
1986-09-11 00:00:00-04:00,0.06476395375702992,0.0652991574314141,0.06208731979131698,0.062087319791316986,35654400,0.0,0.0
1986-09-12 00:00:00-04:00,0.062087288919271684,0.06262310792101933,0.06048167869448662,0.06048167869448662,24451200,0.0,0.0
1986-09-15 00:00:00-04:00,0.060481703798610245,0.06155211105942726,0.05941129653779323,0.06155211105942726,22492800,0.0,0.0
1986-09-16 00:00:00-04:00,0.06155211105942726,0.06208731468983577,0.060481703798610245,0.06155211105942726,5184000,0.0,0.0
1986-09-17 00:00:00-04:00,0.061552106924480265,0.0642287404904534,0.061016903330025664,0.06315833330154419,8035200,0.0,0.0
1986-09-18 00:00:00-04:00,0.06315833470182305,0.06476394552078474,0.06315833470182305,0.06369353830814362,5356800,0.0,0.0
1986-09-19 00:00:00-04:00,0.06369353830814362,0.06422874191446418,0.06315833470182305,0.06369353830814362,2505600,0.0,0.0
1986-09-22 00:00:00-04:00,0.0636935368959988,0.0636935368959988,0.06315833330154419,0.06315833330154419,4492800,0.0,0.0
1986-09-23 00:00:00-04:00,0.06315835805800325,0.06476396947072563,0.06315835805800325,0.06422876566648483,5961600,0.0,0.0
1986-09-24 00:00:00-04:00,0.06422869361008722,0.06422869361008722,0.06315828720246502,0.06342589110136032,4780800,0.0,0.0
1986-09-25 00:00:00-04:00,0.06342594686806124,0.06369354640826157,0.06208731979131698,0.062087319791316986,5155200,0.0,0.0
1986-09-26 00:00:00-04:00,0.06208731979131698,0.06262313905949321,0.0615521161169328,0.062087319791316986,2332800,0.0,0.0
1986-09-29 00:00:00-04:00,0.062087288919271684,0.062087288919271684,0.06048167869448662,0.06048167869448662,6192000,0.0,0.0
1986-09-30 00:00:00-04:00,0.06048167869448662,0.06155208551101,0.06048167869448662,0.06048167869448662,5184000,0.0,0.0
1986-10-01 00:00:00-04:00,0.06048169963317751,0.06155210682027456,0.05887608885253194,0.05994649603962898,32428800,0.0,0.0
1986-10-02 00:00:00-04:00,0.05994649603962899,0.06101690322672603,0.05941129244608046,0.05994649603962898,22723200,0.0,0.0
1986-10-03 00:00:00-04:00,0.059946475286224925,0.061016882102748304,0.059946475286224925,0.06048167869448662,14716800,0.0,0.0
1986-10-06 00:00:00-04:00,0.06208732297379279,0.06636956818215786,0.06208732297379279,0.06529916077852249,85334400,0.0,0.0
1986-10-07 00:00:00-04:00,0.06529911791822962,0.06797513467086458,0.06529911791822962,0.06663712859153748,59788800,0.0,0.0
1986-10-08 00:00:00-04:00,0.06663714371036278,0.06931315647615839,0.06583433620543866,0.06851035356521606,119606400,0.0,0.0
1986-10-09 00:00:00-04:00,0.06851037396742414,0.07225741498053062,0.06851037396742414,0.07065118849277496,92563200,0.0,0.0
1986-10-10 00:00:00-04:00,0.07065117768823036,0.07546862522728955,0.06958077058925018,0.07386301457881927,76752000,0.0,0.0
1986-10-13 00:00:00-04:00,0.07386302587454373,0.07386302587454373,0.07065118849277496,0.07065118849277496,27129600,0.0,0.0
1986-10-14 00:00:00-04:00,0.07118638006414586,0.07225740273911761,0.07118638006414586,0.07172158360481262,12873600,0.0,0.0
1986-10-15 00:00:00-04:00,0.07172158757651839,0.0754686281623227,0.07172158757651839,0.07493342459201813,63532800,0.0,0.0
1986-10-16 00:00:00-04:00,0.07493342459201813,0.0754686281623227,0.07439822102171356,0.07493342459201813,21859200,0.0,0.0
1986-10-17 00:00:00-04:00,0.0749334229339862,0.07760943613231497,0.0749334229339862,0.07707423716783524,124444800,0.0,0.0
1986-10-20 00:00:00-04:00,0.07707425056748912,0.0786798569280342,0.07546863961296073,0.07760944962501526,43545600,0.0,0.0
1986-10-21 00:00:00-04:00,0.07814468013961763,0.08082069456577301,0.07814468013961763,0.08082069456577301,112377600,0.0,0.0
1986-10-22 00:00:00-04:00,0.08082069456577301,0.08162350256880732,0.08028549535572964,0.08082069456577301,54576000,0.0,0.0
1986-10-23 00:00:00-04:00,0.08082069456577301,0.08135590296378564,0.08001789575070796,0.08082069456577301,70444800,0.0,0.0
1986-10-24 00:00:00-04:00,0.08082064372908998,0.08082064372908998,0.07814463098616312,0.08028544485569,101376000,0.0,0.0
1986-10-27 00:00:00-05:00,0.08082067125815887,0.08296211063861847,0.08082067125815887,0.08296211063861847,125654400,0.0,0.0
1986-10-28 00:00:00-05:00,0.08296210016357794,0.08617332165621364,0.08296210016357794,0.08483530580997467,142646400,0.0,0.0
1986-10-29 00:00:00-05:00,0.08483528918007095,0.08510289780963984,0.08135585328174688,0.08242687582969666,53222400,0.0,0.0
1986-10-30 00:00:00-05:00,0.08242686851582456,0.08510289025831991,0.0818916696801032,0.08403248339891434,44380800,0.0,0.0
1986-10-31 00:00:00-05:00,0.08403251793798315,0.08510292523734783,0.08242690239495283,0.08296211063861847,63734400,0.0,0.0
1986-11-03 00:00:00-05:00,0.08349729618055218,0.0851029114637189,0.08349729618055218,0.08456770330667496,42192000,0.0,0.0
1986-11-04 00:00:00-05:00,0.08456769729501783,0.08777891844511032,0.08456769729501783,0.08777891844511032,54403200,0.0,0.0
1986-11-05 00:00:00-05:00,0.08777891398570689,0.09366677264935999,0.08724370589389924,0.09313156455755234,45100800,0.0,0.0
1986-11-06 00:00:00-05:00,0.0931315704570361,0.09741319871086399,0.09259637151928991,0.09527238458395004,72576000,0.0,0.0
1986-11-07 00:00:00-05:00,0.09527238597348318,0.0958075941069999,0.0931315718153458,0.09473718702793121,44323200,0.0,0.0
1986-11-10 00:00:00-05:00,0.09473720147089529,0.09473720147089529,0.0904549477201767,0.09099015593528748,28684800,0.0,0.0
1986-11-11 00:00:00-05:00,0.09152596443891525,0.09259637150217437,0.09152596443891525,0.09152596443891525,11894400,0.0,0.0
1986-11-12 00:00:00-05:00,0.09152596443891525,0.09366677856543348,0.09045493259406369,0.09152596443891525,34156800,0.0,0.0
1986-11-13 00:00:00-05:00,0.09152598752732834,0.0920611865999853,0.08991975633964044,0.09018735587596893,30211200,0.0,0.0
1986-11-14 00:00:00-05:00,0.09018734820660439,0.09099015593528748,0.08831413323566588,0.09099015593528748,18720000,0.0,0.0
1986-11-17 00:00:00-05:00,0.09099014071967555,0.09259637150217437,0.08991973365641644,0.09152596443891525,24307200,0.0,0.0
1986-11-18 00:00:00-05:00,0.0915259916381359,0.09206119073483086,0.08670853823423386,0.08670853823423386,59673600,0.0,0.0
1986-11-19 00:00:00-05:00,0.0867084883717544,0.09045490745810982,0.0867084883717544,0.08991970866918564,48729600,0.0,0.0
1986-11-20 00:00:00-05:00,0.0899197420438722,0.09687799960374832,0.0899197420438722,0.09687799960374832,98179200,0.0,0.0
1986-11-21 00:00:00-05:00,0.09741323060372531,0.10116027674020901,0.09741323060372531,0.10008924454450607,91065600,0.0,0.0
1986-11-24 00:00:00-05:00,0.10008919196171183,0.10865306236767844,0.09687797140703913,0.10811786353588104,173836800,0.0,0.0
1986-11-25 00:00:00-05:00,0.10811794044192995,0.10972354726737915,0.10758273204146734,0.10918834805488586,95788800,0.0,0.0
1986-11-26 00:00:00-05:00,0.1091882703874386,0.109723469219236,0.10811786353588104,0.10811786353588104,38793600,0.0,0.0
1986-11-28 00:00:00-05:00,0.10811790119963269,0.10865310021787102,0.10544188773250908,0.10651228576898575,41328000,0.0,0.0
1986-12-01 00:00:00-05:00,0.10651227830404915,0.10704748647274327,0.10383626502447452,0.10437147319316864,40291200,0.0,0.0
1986-12-02 00:00:00-05:00,0.10490661859512329,0.10704743180059534,0.10490661859512329,0.10490661859512329,28771200,0.0,0.0
1986-12-03 00:00:00-05:00,0.10490667839654683,0.10597708560946206,0.10383627118363159,0.10410387068986893,35164800,0.0,0.0
1986-12-04 00:00:00-05:00,0.10410388205434601,0.10651229624932783,0.10330108344799666,0.10544189810752869,42508800,0.0,0.0
1986-12-05 00:00:00-05:00,0.10544182649047162,0.10597702519785931,0.10490661859512329,0.10490661859512329,107510400,0.0,0.0
1986-12-08 00:00:00-05:00,0.104906697950746,0.10597710536318102,0.10223068401364228,0.103836290538311,22665600,0.0,0.0
1986-12-09 00:00:00-05:00,0.1038362846134068,0.10437149288306909,0.10276587726204929,0.10330108553171158,16099200,0.0,0.0
1986-12-10 00:00:00-05:00,0.1033010721711569,0.10437147938407215,0.10223066495824167,0.10410387068986893,27590400,0.0,0.0
1986-12-11 00:00:00-05:00,0.10410381134608111,0.10544182649047162,0.10383621199238727,0.10490661859512329,11635200,0.0,0.0
1986-12-12 00:00:00-05:00,0.10490670962344924,0.10490670962344924,0.10116028785705566,0.10116028785705566,25286400,0.0,0.0
1986-12-15 00:00:00-05:00,0.10116028332261325,0.10169548247040726,0.09687802860655055,0.09848364442586899,50774400,0.0,0.0
1986-12-16 00:00:00-05:00,0.09901883126865442,0.10116027075148931,0.09901883126865442,0.09955403953790665,77299200,0.0,0.0
1986-12-17 00:00:00-05:00,0.09955402005827181,0.1011602509575649,0.09955402005827181,0.10062442719936371,23356800,0.0,0.0
1986-12-18 00:00:00-05:00,0.10062440027363231,0.10169542272180566,0.10008919225231817,0.10142782330513,12672000,0.0,0.0
1986-12-19 00:00:00-05:00,0.10169547571344098,0.104906697950746,0.10169547571344098,0.103836290538311,56592000,0.0,0.0
1986-12-22 00:00:00-05:00,0.10383621199238727,0.10597702519785931,0.10383621199238727,0.10490661859512329,18316800,0.0,0.0
1986-12-23 00:00:00-05:00,0.10490673260104444,0.1059771403670311,0.10490673260104444,0.1059771403670311,23788800,0.0,0.0
1986-12-24 00:00:00-05:00,0.10597702545937664,0.10597702545937664,0.10544182675066824,0.10570942610502243,7027200,0.0,0.0
1986-12-26 00:00:00-05:00,0.10570949764297848,0.10651229624932783,0.10544189810752869,0.10544189810752869,3715200,0.0,0.0
1986-12-29 00:00:00-05:00,0.10544191798320181,0.10651231632676973,0.10116028785705566,0.10116028785705566,41702400,0.0,0.0
1986-12-30 00:00:00-05:00,0.10116021658704155,0.10276582215917099,0.10008918502820893,0.10223062336444855,25401600,0.0,0.0
1986-12-31 00:00:00-05:00,0.10223067818035407,0.10490669196476429,0.10223067818035407,0.10330108553171158,23356800,0.0,0.0
1987-01-02 00:00:00-05:00,0.10330103014185557,0.10437143691926258,0.10169541538176398,0.10223062336444855,12643200,0.0,0.0
1987-01-05 00:00:00-05:00,0.10223063044629584,0.1091882703874386,0.10169542242653566,0.10811786353588104,48499200,0.0,0.0
1987-01-06 00:00:00-05:00,0.1081178580525928,0.11025867164713476,0.10758265005997615,0.10972346365451813,40032000,0.0,0.0
1987-01-07 00:00:00-05:00,0.1097235211700068,0.11561138182878494,0.1097235211700068,0.11561138182878494,60998400,0.0,0.0
1987-01-08 00:00:00-05:00,0.1161466016764318,0.12042885665714781,0.1161466016764318,0.11935782432556152,61488000,0.0,0.0
1987-01-09 00:00:00-05:00,0.11935781893785379,0.1247104812266652,0.11882261978114164,0.12417527288198471,63705600,0.0,0.0
1987-01-12 00:00:00-05:00,0.12417524690682326,0.13327432895316532,0.12310483962933998,0.13220392167568207,128793600,0.0,0.0
1987-01-13 00:00:00-05:00,0.13113349884468709,0.13113349884468709,0.12631604647966757,0.12845686078071594,76320000,0.0,0.0
1987-01-14 00:00:00-05:00,0.12845686078071594,0.12899205976199535,0.1257808383104228,0.12845686078071594,69465600,0.0,0.0
1987-01-15 00:00:00-05:00,0.12845686424708713,0.13862634345118266,0.12845686424708713,0.13541512191295624,117014400,0.0,0.0
